track_id,title,artist,album,release_date,popularity,duration_ms,explicit,year,ranking,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
2SLZ2rX5773RS16mcqBxG7,Peaches & Cream,112,Part III,2001,66,193093,False,2001,20,0.677,0.52,4,-6.255,0,0.334,0.00277,0.0,0.0532,0.768,203.862,4
7nnWIPM5hwE3DaUBkvOIpy,Drive,Incubus,Make Yourself,1999-10-26,79,232453,False,2001,21,0.645,0.792,4,-7.34,0,0.036,0.0562,0.0121,0.119,0.666,90.565,4
1tJkic0TURTCXw3rBhYgWu,What Would You Do?,City High,City High,2001-01-01,61,175560,True,2001,22,0.733,0.794,7,-6.909,1,0.223,0.259,0.0,0.483,0.8320000000000001,95.877,4
0uLjvVqRGatYCdce5bS01p,Survivor,Destiny's Child,Survivor,2001-02-21,44,240893,False,2001,23,0.581,0.863,8,-2.05,1,0.264,0.0898,0.0,0.302,0.67,161.045,4
7GQqj9jRtDkMp8zByehXQI,"Lady Marmalade - From ""Moulin Rouge"" Soundtrack",Christina Aguilera,Moulin Rouge,2001-01-01,59,264846,False,2001,24,0.756,0.808,5,-3.655,1,0.0541,0.0175,3.67e-06,0.66,0.638,109.902,4
6iGbUST3l2xFB3B8aK8wwW,Ms. Jackson,Outkast,Big Boi & Dre Present...OutKast,2001-10-04,37,239360,True,2001,25,0.837,0.834,4,-3.875,0,0.248,0.2,0.0,0.0914,0.679,94.933,4
1fgvJXlcZ7uIddMpqsqw0L,Love Don't Cost a Thing,Jennifer Lopez,J.Lo,2001-01-23,70,221226,False,2001,26,0.786,0.842,4,-5.115,0,0.0707,0.00305,3.54e-06,0.473,0.685,97.577,4
4R3223e4lsjJ9k3GdpJiJs,The Way You Love Me - 2007 Remaster,Faith Hill,The Hits,2007,26,208666,False,2001,27,0.61,0.762,9,-6.058,1,0.0274,0.0725,0.0,0.039,0.634,101.619,4
2ozJmnjqCMJavEKoHqiou0,He Loves You Not,Dream,It Was All A Dream,2001,52,226666,False,2001,28,0.723,0.927,8,-5.848,1,0.208,0.0925,2.5699999999999995e-06,0.128,0.601,155.898,4
4BggEwLhGfrbrl7JBhC8EC,Butterfly,Crazy Town,The Gift Of Game,1999-11-04,75,216733,False,2001,29,0.736,0.811,9,-4.17,0,0.081,0.00132,0.0001419999999999,0.107,0.609,103.502,4
0OvwzS8FX73Bw7ykMRmffU,Put It On Me,Ja Rule,Rule 3:36,2000-01-01,68,262826,True,2001,30,0.8310000000000001,0.79,1,-4.714,0,0.165,0.0024,0.0,0.0515,0.791,93.14,4
2D5QhvAWddOJTvk1XawrTU,Family Affair,Mary J. Blige,Family Affair (Remixes),2001-01-01,51,267960,False,2001,31,0.926,0.56,8,-2.238,0,0.0479,0.18,5.280000000000001e-05,0.0804,0.974,92.916,4
65B1tEOv5W294uCKbmEcFV,I Hope You Dance,Lee Ann Womack,I Hope You Dance,2000-01-01,67,294533,False,2001,32,0.385,0.443,7,-9.627,0,0.0295,0.0632,0.0,0.0898,0.275,151.278,4
49bUJjrC16NgnrgGS75Yan,South Side,Moby,Play & Play: B Sides,2008-06-02,0,229733,False,2001,33,0.61,0.723,4,-7.572,1,0.0422,0.0103,0.0447,0.0748,0.45,97.147,4
23EhTCPRTlLVM6VQUyh8bH,Don't Tell Me,Madonna,Music,2000-09-19,59,280973,False,2001,34,0.6990000000000001,0.618,7,-7.338,1,0.0594,0.0502,0.0009249999999999,0.0914,0.679,99.965,4
08WAf26q8DCUVcI2Y4ctqP,Get Ur Freak On,Missy Elliott,Hip-Hop - The Old Skool Collection,2014-01-17,23,236933,True,2001,35,0.793,0.805,0,-6.554,1,0.231,0.537,0.122,0.0952,0.659,177.826,4
3PJivN5BZ2ckFa22igIu4a,Crazy,K-Ci & JoJo,X,2000-01-01,60,260266,False,2001,36,0.677,0.648,0,-4.4,1,0.0259,0.0987,0.0,0.554,0.448,116.128,4
0UzsDmdpw0Q14KU4hieQss,Fill Me In,Craig David,Born to Do It,2000-08-14,63,257200,False,2001,37,0.682,0.744,8,-6.981,1,0.0365,0.376,0.00951,0.06,0.8270000000000001,132.493,4
3yUgueKNDOHYuM7DDEx3Rc,Someone To Call My Lover - Single Edit,Janet Jackson,Someone To Call My Lover,2001-01-01,34,257626,False,2001,38,0.725,0.915,2,-4.673,1,0.032,0.125,0.0062,0.191,0.879,127.91,4
0eKyHwckh9vQb8ncZ2DXCs,With Arms Wide Open,Creed,Human Clay,1999-01-01,70,274800,False,2001,39,0.41,0.539,0,-8.412,1,0.0302,0.00425,0.00089,0.117,0.141,138.852,4
1ak0S3NhwWrUgNlQhJ1412,Case Of The Ex (Whatcha Gonna Do),Mýa,Fear Of Flying,2000-01-01,58,236826,False,2001,40,0.774,0.684,1,-4.721,0,0.0408,0.0687,9.34e-05,0.0765,0.354,98.001,4
7pbNNVcFePJV3Wani6zH8q,All or Nothing,O-Town,O-Town 2,2003-02-03,62,250800,False,2001,41,0.652,0.447,0,-5.507,1,0.0287,0.257,0.0,0.253,0.234,126.905,4
1SRvoIUithiJsLcEI4CFq9,Bootylicious,Destiny's Child,Bootylicious,2001-07-06,26,207933,False,2001,42,0.8300000000000001,0.791,1,-5.86,0,0.296,0.00259,0.0,0.227,0.606,103.387,4
2tP7ZekzXfduShx8C6cbll,I'm Like A Bird,Nelly Furtado,"Whoa, Nelly!",2000,2,243160,False,2001,43,0.622,0.608,10,-5.085,1,0.036,0.138,5.379999999999999e-06,0.273,0.607,89.661,4
6ZOBP3NvffbU4SZcrnt1k6,Kryptonite,3 Doors Down,The Better Life,2000,83,233933,False,2001,44,0.545,0.865,11,-5.708,0,0.0286,0.00664,1.1e-05,0.168,0.543,99.009,4
77S8pBH3ilaDIPmTJkRNQn,"Fiesta (feat. Jay-Z, Boo & Gotti) - Remix",R. Kelly,The R. In R&B Collection: Volume 1,2003-09-23,54,241400,False,2001,45,0.92,0.487,10,-5.578,0,0.182,0.0103,0.0,0.0411,0.806,92.836,4
3eWxADd1CLwJVhyPzrCpl8,When It's Over - Remastered,Sugar Ray,The Best Of Sugar Ray,2005-06-17,51,218333,False,2001,46,0.677,0.771,4,-5.852,1,0.0471,0.0465,0.0,0.165,0.936,99.91,4
4iihDHIoKZdOeOW1kFDUtR,Jaded,Aerosmith,Just Push Play,2001-03-05,1,214333,False,2001,47,0.517,0.89,9,-4.033,1,0.0539,0.005,1.4700000000000002e-05,0.0824,0.632,118.009,4
1X1KDnhTnb28tpJlgOV3lD,Promise,Jagged Edge,J.E. Heartbreak,2000-01-18,60,246720,False,2001,48,0.751,0.5680000000000001,5,-5.431,0,0.0872,0.136,0.0,0.0288,0.646,128.002,4
0CmXXEwul09Kf8X68lPA5l,Missing You,Case,Open Letter,2001-01-01,61,284666,False,2001,49,0.612,0.579,1,-6.417,0,0.0553,0.285,0.0,0.0556,0.716,86.31,4
0Uyh92tLyb9JawG8lmWCzJ,Differences,Ginuwine,The Life,2001-04-03,71,265533,False,2001,50,0.562,0.594,3,-4.578,0,0.0558,0.318,0.0,0.311,0.423,62.876,4
1JbzBbwkf93dii20EC3EiZ,This I Promise You - Radio Edit,*NSYNC,Greatest Hits,2005-10-25,36,266293,False,2001,51,0.548,0.5630000000000001,2,-7.019,1,0.0317,0.298,0.0,0.122,0.483,165.997,4
10EGxvr4fSE42ABWZeJ3K3,Izzo (H.O.V.A.),JAY-Z,The Blueprint,2001-09-11,47,240626,True,2001,52,0.618,0.844,1,-4.051,0,0.342,0.0178,0.000126,0.0634,0.6970000000000001,84.411,4
3xYwc8Jjv47NbtnYGn8Bvt,"Superwoman, Pt. II Remix (feat. Fabolous)",Lil' Mo,Based On A True Story,2001-06-26,36,265587,False,2001,53,0.768,0.541,6,-5.183,0,0.1,0.286,0.0,0.107,0.644,95.715,4
2gdt70w8DOCWGq1HdkgSUd,Crazy for This Girl,Evan And Jaron,evan and jaron,2000-08-29,50,202026,False,2001,54,0.457,0.926,0,-5.461,1,0.038,0.0004869999999999,5.690000000000001e-05,0.0949,0.41,93.964,4
45cVyfWuMAg8RNxmkcpmy9,Nobody Wants to Be Lonely (with Christina Aguilera),Ricky Martin,17,2008,55,252706,False,2001,55,0.635,0.854,10,-5.02,0,0.0612,0.00579,0.0083,0.0623,0.59,100.851,4
0s46SltT4On0Z6kglK1I5c,I Just Wanna Love U (Give It 2 Me),JAY-Z,The Dynasty: Roc La Familia,2000-10-31,62,227866,True,2001,56,0.8,0.922,4,-5.125,0,0.24,0.301,9.31e-06,0.0352,0.801,98.631,4
0jG92AlXau21qgCQRxGLic,One Minute Man (feat. Ludacris),Missy Elliott,Miss E... So Addictive,2001-05-14,57,252986,True,2001,57,0.622,0.669,9,-8.419,1,0.329,0.0266,2.97e-06,0.152,0.5700000000000001,93.839,4
0xwBnVDGM7t5rjDN7AWqx0,Danger (Been So Long) (feat. Nivea),Mystikal,Prince Of The South...The Hits,2004-08-10,36,212173,True,2001,58,0.913,0.864,7,-5.394,1,0.215,0.193,2.5200000000000003e-05,0.0302,0.717,97.975,4
2oHsygiSdULC8ChdsEgPlY,Only Time - Remix,Enya,Only Time (Remix),2001,43,193426,False,2001,59,0.589,0.756,3,-7.431,1,0.0312,0.199,0.0927,0.107,0.767,91.991,4
0NdEFLohwfZpyncrBCq1ZY,I Do!!,Toya,Toya,2001-07-09,42,213493,False,2001,60,0.781,0.583,6,-7.83,0,0.0628,0.0859,0.00216,0.058,0.91,156.264,4
1TpMVdyMPUzzbBy3M58iCc,Never Had A Dream Come True,S Club,Sunshine,2001-11-26,35,240266,False,2001,61,0.643,0.536,5,-5.593,1,0.0278,0.485,0.0,0.0831,0.471,122.919,4
04mnebrLZ9g6Wtj7lErWHk,Stranger in My House,Tamia,Stranger in My House,2001,30,285386,False,2001,62,0.676,0.601,0,-4.905,1,0.0297,0.103,0.0,0.147,0.206,119.94,4
2TVSa07y6g3HRn4oLWv57M,Irresistible,Jessica Simpson,Irresistible,2001-06-05,43,193600,False,2001,63,0.659,0.966,8,-2.783,0,0.0538,0.0279,8.250000000000001e-05,0.0489,0.687,93.008,4
0xikWgPgYN9BEes0ieZ8Co,Heard It All Before,Sunshine Anderson,Your Woman,2001,61,295826,False,2001,64,0.6970000000000001,0.925,3,-4.209,0,0.216,0.0614,0.0,0.095,0.678,96.951,4
65KzDXZm9aQt8sA1k0ZVG3,The Space Between,Dave Matthews Band,Everyday,2001-02-27,59,242000,False,2001,65,0.406,0.73,9,-6.278,1,0.0315,0.0471,0.0,0.229,0.207,170.032,4
1MFuB2Ju6Vutt1NnFMJxh3,There You'll Be,Faith Hill,Pearl Harbor - Original Motion Picture Soundtrack,2005-12-06,51,222466,False,2001,66,0.346,0.43,8,-10.82,1,0.0306,0.531,0.0,0.139,0.171,128.865,4
6uSa5iCMwPr10Ftpz8w09b,Love,Musiq Soulchild,Aijuswanaseing,2000-01-01,59,304666,False,2001,67,0.5690000000000001,0.385,1,-9.919,0,0.0499,0.342,0.0,0.0876,0.339,99.738,4
5UHuMgFnhezWQdIVdHKybM,It's Over Now,112,It's Over Now,2000-06-15,20,264933,False,2001,68,0.66,0.71,1,-4.541,1,0.0409,0.0106,7.01e-06,0.0736,0.233,97.988,4
5zn1hpm9N0ylKB7kOtpCw2,No More (Baby I'ma Do Right),3LW,3LW,2000-11-06,58,263440,False,2001,69,0.721,0.723,2,-7.08,0,0.0631,0.102,4.4e-06,0.0651,0.761,88.933,4
7sVvY1tEvk5VfitXX2PDOk,Turn Off The Light,Nelly Furtado,"Whoa, Nelly!",2000-01-01,42,276106,False,2001,70,0.587,0.679,2,-6.26,1,0.0927,0.0839,0.000316,0.413,0.65,180.184,4
6CkydK3NOAMScIhViRzXoB,Ain't Nothing 'Bout You,Brooks & Dunn,#1s ... and then some,2009-09-08,62,199413,False,2001,71,0.325,0.887,0,-4.199,1,0.0569,0.144,1.35e-06,0.431,0.705,202.339,4
7fFCnttacpotkyhTOxKv14,Play,Jennifer Lopez,J.Lo,2001-01-23,57,211493,True,2001,72,0.775,0.729,1,-4.229,0,0.162,0.0303,0.00247,0.0361,0.895,104.719,4
34Vn9nKfztyLco9lJazy4j,I'm Already There,Lonestar,I'm Already There,2001-03-27,60,253373,False,2001,73,0.377,0.395,3,-8.622,1,0.0332,0.61,0.0,0.295,0.221,133.296,4
0s9A4pUBLw68E76vY8LU9K,My Baby,Lil' Romeo,Lil' Romeo,2001-01-01,38,221000,False,2001,74,0.8200000000000001,0.761,1,-2.714,1,0.219,0.0481,0.0,0.218,0.584,97.423,4
1VuBmEauSZywQVtqbxNqka,Beautiful Day,U2,All That You Can't Leave Behind,2000-01-01,68,246400,False,2001,75,0.539,0.926,2,-6.495,1,0.0499,0.014,0.00136,0.36,0.454,136.279,4
2WQAknZHrJAEQOFXe0F44P,Austin,Blake Shelton,Blake Shelton,2001-07-31,67,230333,False,2001,76,0.605,0.609,7,-7.063,1,0.0278,0.188,0.0,0.0982,0.275,119.914,4
4cNhx6OO1XpvwT6xZnb83B,Southern Hospitality (Featuring Pharrell),Ludacris,Back For The First Time,2000-01-01,55,300933,True,2001,77,0.623,0.896,0,-4.719,1,0.247,0.035,0.0,0.0941,0.613,95.158,4
4RtDZMumlKxsN7IL3AJPUx,Grown Men Don't Cry,Tim McGraw,Set This Circus Down,2001-04-24,41,235760,False,2001,78,0.657,0.513,10,-8.514,1,0.024,0.199,0.0,0.0994,0.56,101.815,4
52gqeRlrBE7hqMlRxEsi6y,Livin' It Up,Ja Rule,Pain Is Love,2001-01-01,14,257066,False,2001,79,0.874,0.768,6,-4.086,1,0.311,0.0554,0.0,0.041,0.636,106.095,4
75b9JVzc4QFvPBO7jDRIVe,Loverboy,Mariah Carey,Glitter,2001-09-11,45,229173,False,2001,80,0.721,0.79,1,-4.125,1,0.124,0.183,0.0,0.1,0.8210000000000001,103.141,4
7HjJQunSPwkXXVnGeItUEH,Contagious,The Isley Brothers,Eternal,2001-01-01,54,346466,False,2001,81,0.709,0.449,4,-7.251,0,0.04,0.24,0.0,0.134,0.204,113.023,4
0rK4HCKzv2r1IXqKX3DKpq,Who I Am,Jessica Andrews,Who I Am,2000-02-27,58,255233,False,2001,82,0.463,0.674,7,-5.422,1,0.0319,0.0115,0.0,0.123,0.259,84.039,4
2g4SumkFZpHOypfF5xng9Z,Music (feat. Marvin Gaye),Erick Sermon,Music,2001-09-12,43,223133,False,2001,83,0.896,0.457,8,-9.075,0,0.0777,0.224,1.47e-06,0.0832,0.921,100.043,4
4HtkJvWjjeFKR8Me27oBBk,I Wanna Be Bad,Willa Ford,I Wanna Be Bad (85103),2001-06-19,30,183560,False,2001,84,0.647,0.8180000000000001,9,-3.47,0,0.0647,0.234,1.89e-05,0.216,0.8160000000000001,180.019,4
04ccQGJ1i8gL7JoeCPiJbv,Don't Happen Twice,Kenny Chesney,Greatest Hits,2000-09-25,52,203066,False,2001,85,0.499,0.708,7,-7.029,1,0.0301,0.00626,1.15e-05,0.0423,0.617,158.785,4
2K9OxCyv7zHYKZETYcaouz,One More Day,Diamond Rio,The Essential Diamond Rio,2015-01-09,47,217146,False,2001,86,0.664,0.323,4,-11.394,1,0.0291,0.584,0.0,0.131,0.227,131.057,4
3ZQOiEPk08xaCSfXcy9ovT,I Wish,R. Kelly,The Essential R. Kelly,2014-05-19,31,332826,False,2001,87,0.623,0.485,6,-8.136,1,0.0833,0.0579,0.0,0.28,0.675,79.083,4
3oW6SWwGqiZSPTiAp7ZQoH,It's A Great Day To Be Alive,Travis Tritt,Down The Road I Go,2000-10-01,75,241533,False,2001,88,0.595,0.653,7,-4.935,1,0.0265,0.246,0.0,0.264,0.542,128.93,4
6j2aNuhJJUnRj6UHcvn5PI,I'm a Thug,Trick Daddy,THUGS ARE US,2001-03-20,64,254400,True,2001,89,0.933,0.561,11,-5.961,1,0.122,0.0275,0.0,0.102,0.586,139.976,4
4tgeQrPu5xkrnwErym2JsJ,Here's to the Night,Eve 6,Horrorscope,2000,56,249840,False,2001,90,0.583,0.652,7,-6.255,1,0.0244,0.0405,0.0003779999999999,0.0781,0.352,97.469,4
5taqvRgn1DdZ117p2DhPXQ,You Shouldn't Kiss Me Like This,Toby Keith,How Do You Like Me Now?!,1999-01-01,49,223466,False,2001,91,0.439,0.665,7,-7.671,1,0.0351,0.474,1.5600000000000003e-05,0.26,0.328,168.707,4
7HjapQv66LJbfq0R9YPn6w,Get over Yourself (Originally Performed by Eden's Crush) [Karaoke Version],BFM Hits,"Karaoke: Pop Hits 2001, Vol. 2",2013-03-15,10,198979,False,2001,92,0.707,0.685,2,-11.426,1,0.0598,0.13,0.0,0.141,0.599,89.477,4
1C2Q3AymKS17bw7T5gfq6p,Dance with Me,Debelah Morgan,Dance With Me,2000,48,220106,False,2001,93,0.85,0.674,7,-7.981,0,0.0373,0.309,0.000645,0.0356,0.74,115.005,4
6glsMWIMIxQ4BedzLqGVi4,"So Fresh, So Clean",Outkast,Stankonia,2000-10-31,76,240026,True,2001,94,0.725,0.64,5,-7.905,0,0.332,0.0281,0.0,0.099,0.915,166.028,3
4bUfMNNmiCmPXVyWzIfKeZ,E.I.,Nelly,Country Grammar,2000-06-27,66,285906,True,2001,95,0.834,0.481,2,-7.824,0,0.188,0.0732,0.0,0.0934,0.406,89.849,4
3PbHle8KhJp6GuO1jLdEmQ,Be Like That,3 Doors Down,The Better Life,2000,63,265906,False,2001,96,0.487,0.7020000000000001,7,-6.043,1,0.0238,0.00528,4.97e-06,0.129,0.306,95.982,4
2jYDJD3CVByOe08jplCn7Y,Most Girls,P!nk,Can't Take Me Home,2000,0,298933,False,2001,97,0.753,0.745,11,-5.698,0,0.0312,0.0392,0.00321,0.0664,0.6920000000000001,97.919,4
0LAlDN9m1VodUMl6Ww1cm1,Oochie Wally - Remix,Nas,Nas & Ill Will Records Presents Queensbridge the album,2000-11-06,44,297906,True,2001,98,0.64,0.721,7,-6.955,1,0.322,0.0564,0.000842,0.774,0.714,93.346,4
24Gxm7Eh7tO83E26LG0CsY,Hero,Enrique Iglesias,Escape,2001-01-01,64,264600,False,2001,99,0.581,0.651,7,-5.617,1,0.0392,0.143,1.05e-05,0.107,0.146,151.959,4
3E8eSqBoqLs8ELbrK3NJHs,Hemorrhage (In My Hands),Fuel,The Best of Fuel,2005,50,237346,False,2001,100,0.315,0.8290000000000001,1,-4.117,1,0.0422,0.0001419999999999,0.00077,0.217,0.34,152.135,4
0F2nGhgFNlkVHm81zNEvW6,How You Remind Me,Nickelback,Silver Side Up,2001-09-11,33,223826,False,2002,1,0.44,0.763,10,-5.023,1,0.0337,0.00119,0.0,0.108,0.538,172.159,4
6zMUIb4uce1CzpbjR3vMdN,Foolish,Ashanti,Ashanti,2002-01-01,77,227386,True,2002,2,0.665,0.6950000000000001,0,-5.763,1,0.0532,0.347,0.0,0.106,0.707,90.119,4
04KTF78FFg8sOHC1BADqbY,Hot In Herre,Nelly,Nellyville,2002-06-25,79,228240,True,2002,3,0.956,0.745,11,-4.753,0,0.12,0.206,0.0,0.0615,0.912,107.075,4
0ARK753YaiJbpLUk7z5yIM,Dilemma,Nelly,Nellyville,2002-06-25,81,289160,True,2002,4,0.727,0.552,2,-8.074,0,0.14,0.227,0.000164,0.198,0.607,168.189,4
5QpaGzWp0hwB5faV8dkbAz,Wherever You Will Go,The Calling,Camino Palmero,2001,78,208600,False,2002,5,0.558,0.719,2,-5.113,1,0.0267,0.0367,0.0,0.115,0.371,112.027,4
4w1lzcaoZ1IC2K5TwjalRP,A Thousand Miles,Vanessa Carlton,Be Not Nobody,2002-04-30,80,237493,False,2002,6,0.56,0.8250000000000001,11,-3.862,1,0.0379,0.323,0.0,0.161,0.268,94.931,4
3tSmXSxaAnU1EPGKa6NytH,In the End,Linkin Park,Hybrid Theory,2000-10-24,68,216800,False,2002,7,0.555,0.844,3,-6.567,0,0.0554,0.00834,0.0,0.0895,0.464,105.195,4
2mKouqwAIdQnMP43zxR89r,What's Luv? (feat. Ja-Rule & Ashanti),Fat Joe,Jealous Ones Still Envy (J.O.S.E),2001-12-04,78,267093,True,2002,8,0.835,0.707,8,-5.074,1,0.0598,0.0219,2.19e-05,0.108,0.919,93.955,4
7J41dYQolQJEtj3UmKLu5r,U Got It Bad,USHER,8701,2001-08-07,74,247840,False,2002,9,0.8160000000000001,0.5,1,-4.551,1,0.03,0.0227,1.53e-06,0.0733,0.649,124.037,4
0p6hfGgZtlhQAtkGqVHI6Z,Blurry - Radio Edit,Puddle Of Mudd,Best Of,2010-01-01,28,258252,False,2002,10,0.428,0.922,3,-4.454,0,0.0527,0.0113,0.0,0.133,0.425,157.507,4
5xEM5hIgJ1jjgcEBfpkt2F,Complicated,Avril Lavigne,Let Go,2002-06-04,82,244506,False,2002,11,0.585,0.776,5,-5.898,1,0.0459,0.0572,7.74e-06,0.3,0.427,77.987,4
4hrae8atte6cRlSC9a7VCO,Always On Time,Ja Rule,Pain Is Love,2001-01-01,19,245133,True,2002,12,0.839,0.706,5,-6.104,0,0.199,0.208,0.0,0.242,0.839,96.673,4
5ZlGHmlIcQCZbSGedpzuZz,Ain't It Funny (feat. Ja Rule & Cadillac Tah) - Murder Remix,Jennifer Lopez,J To Tha L-O! The Remixes (Explicit Version),2002-02-05,27,229853,False,2002,13,0.785,0.757,8,-2.699,1,0.127,0.371,0.0,0.103,0.8160000000000001,89.442,4
6GG73Jik4jUlQCkKg9JuGO,The Middle,Jimmy Eat World,Bleed American,2001-07-17,84,165853,False,2002,14,0.643,0.849,2,-5.428,1,0.0526,0.0371,0.0,0.058,0.903,162.152,4
7lVNTXkI3cHFvcXiI8damb,I Need a Girl (Pt. 1) [feat. Usher & Loon],Diddy,R&B Hits,2005-10-04,67,268800,False,2002,15,0.66,0.707,6,-5.758,1,0.208,0.397,0.0,0.211,0.761,89.279,4
5PCJldueshnwqQVjS16543,U Don't Have to Call,USHER,8701,2001-08-07,66,269400,True,2002,16,0.793,0.5680000000000001,1,-4.958,1,0.0459,0.0478,3.57e-05,0.0304,0.806,100.005,4
2D5QhvAWddOJTvk1XawrTU,Family Affair,Mary J. Blige,Family Affair (Remixes),2001-01-01,51,267960,False,2002,17,0.926,0.56,8,-2.238,0,0.0479,0.18,5.280000000000001e-05,0.0804,0.974,92.916,4
6Wt5QBzHp9vdSLAFlvdnDQ,"I Need a Girl (Pt. 2) [feat. Loon, Ginuwine, Mario Winans]",Diddy,Bad Boy's 10th Anniversary- The Hits,2004-03-09,70,285586,False,2002,18,0.713,0.471,1,-7.392,0,0.483,0.421,0.0,0.0308,0.779,199.764,4
0WgLpgUdThEpA5L5K0SKq7,Gangsta Lovin',Eve,Eve-Olution,2002-01-01,65,239266,True,2002,19,0.723,0.84,1,-3.523,0,0.0608,0.0619,0.0,0.0945,0.8270000000000001,94.332,4
2VSbEXqs6NbNiZSTcHlIDR,My Sacrifice,Creed,Weathered,2001-01-01,75,294600,False,2002,20,0.32,0.88,2,-6.035,1,0.0504,0.000101,4.309999999999999e-06,0.076,0.257,146.349,4
6ficp72mWaeDTSEceGctqK,Without Me,Eminem,Without Me,2002-06-06,32,293066,True,2002,21,0.915,0.644,7,-3.085,1,0.0677,0.00233,0.0,0.219,0.657,112.253,4
24Gxm7Eh7tO83E26LG0CsY,Hero,Enrique Iglesias,Escape,2001-01-01,64,264600,False,2002,22,0.581,0.651,7,-5.617,1,0.0392,0.143,1.05e-05,0.107,0.146,151.959,4
0kr6d8wHDQPlzuET33NVn6,All You Wanted,Michelle Branch,The Spirit Room,2001-07-31,63,217680,False,2002,23,0.499,0.72,8,-9.101,1,0.0286,0.00466,0.00303,0.122,0.652,96.103,4
2u1hMwcB9TwziV6P7jdyxX,Get the Party Started,P!nk,M!ssundaztood,2001-11-20,50,191666,False,2002,24,0.806,0.902,11,-3.391,0,0.0477,0.00124,0.0,0.212,0.963,128.943,4
779ooI3rBd0CLqCiiJmtVo,Hero (feat. Josey Scott),Chad Kroeger,Hero (feat. Josey Scott),2003,69,200480,False,2002,25,0.427,0.843,4,-4.54,1,0.0364,0.00216,0.0,0.179,0.304,147.387,3
5dpAN1mjFPL38kh9kWsCiw,Wasting My Time,Default,The Fallout (Limited Edition),2001,60,269306,False,2002,26,0.449,0.776,2,-5.594,1,0.0322,0.00171,0.0,0.0698,0.198,148.11,4
42T2QQv3xgBlpQxaSP7lnK,One Last Breath,Creed,Weathered,2001-01-01,76,238240,False,2002,27,0.386,0.677,2,-5.83,1,0.0346,0.00841,0.00366,0.341,0.195,126.602,4
2lnzGkdtDj5mtlcOW2yRtG,"Whenever, Wherever",Shakira,Laundry Service,2001-11-13,81,196160,False,2002,28,0.794,0.8320000000000001,1,-4.862,0,0.0407,0.237,1.14e-05,0.203,0.871,107.657,4
3SHSWxOXqCrw55LiXAB8J1,I'm Gonna Be Alright (feat. Nas),Jennifer Lopez,This Is Me...Then,2002,55,172240,False,2002,29,0.718,0.6900000000000001,10,-4.382,0,0.265,0.106,0.0,0.271,0.774,93.401,4
4gdQ8QShlC3toP9Mkc8DwB,Oh Boy,Cam'ron,Come Home With Me,2002-01-01,10,204706,True,2002,30,0.754,0.767,6,-5.586,1,0.145,0.0216,0.0,0.172,0.8280000000000001,83.014,4
0KT6DLAELYSbgfUemzwGPX,Heaven,DJ Sammy,Heaven,2002-08-06,0,235000,False,2002,31,0.5650000000000001,0.942,8,-6.821,1,0.0518,0.00107,0.000406,0.152,0.5680000000000001,137.973,4
0qhR02JwoH6vbMwvSKSRi0,Hey Baby,No Doubt,Hey Baby,2001-10-29,29,207266,False,2002,32,0.599,0.865,11,-3.735,0,0.213,0.0581,0.0,0.217,0.756,187.298,4
2B9f1KFFvZ7o7CizPxMQvR,Girlfriend (feat. Nelly) - The Neptunes Remix,*NSYNC,Greatest Hits,2005-10-21,45,284466,False,2002,33,0.788,0.882,8,-4.173,1,0.223,0.141,0.0,0.0633,0.882,93.993,4
2cxbxpHrND6i4uvUGVvC9J,Just a Friend 2002 - Radio Edit,Mario,Mario,2002-07-22,65,214200,False,2002,34,0.538,0.677,0,-6.099,1,0.187,0.00541,0.0,0.236,0.913,132.346,5
215JYyyUnrJ98NK3KEwu6d,Soak Up The Sun,Sheryl Crow,C'Mon C'Mon,2002-04-08,65,292306,False,2002,35,0.717,0.733,4,-4.985,1,0.0427,0.0398,0.0,0.136,0.713,119.996,4
0eXz79Tu1iKOtxAcN1WnvA,Don't Let Me Get Me - Radio Edit,P!nk,M!ssundaztood,2001-11-20,45,210626,False,2002,36,0.544,0.849,0,-4.778,0,0.094,0.00264,0.0,0.0371,0.59,98.376,4
5ZKVNTG7yu7gbX4vryqS2X,Nothin',N.O.R.E.,God's Favorite,2002-01-01,57,264653,True,2002,37,0.791,0.863,3,-6.118,0,0.151,0.317,1.1299999999999998e-06,0.27,0.742,97.035,4
5Y0E3dOeynKuLDAXu0t0Bg,Oops (Oh My) [feat. Missy Elliott],Tweet,Southern Hummingbird,2002-04-02,63,237800,True,2002,38,0.66,0.536,10,-8.786,0,0.29,0.233,0.00669,0.111,0.775,159.963,4
4kvdX9zzsix7jYHsRVkVUH,A Moment Like This,Kelly Clarkson,Thankful,2003-04-15,57,228280,False,2002,39,0.414,0.5720000000000001,8,-3.918,1,0.0311,0.163,0.0,0.115,0.16,145.184,4
36jSIOSE72neBbKntCthqw,Addictive,Truth Hurts,Truthfully Speaking,2002-01-01,60,226440,True,2002,40,0.7010000000000001,0.677,11,-6.591,0,0.147,0.0737,0.0001619999999999,0.187,0.367,99.271,4
6CbcdeTQKj0qTaZTt0xkdk,Happy,Ashanti,Ashanti,2002-01-01,65,262226,True,2002,41,0.727,0.515,2,-6.553,0,0.0289,0.241,3.74e-06,0.124,0.6950000000000001,89.488,4
