artist,title,year,gender,birth_year,casing,is_uniform
Summer Cem,Casanova,2018,female,1983.0,mixed,mixed
Night Lovell,JOAN OF ARC,2018,male,1997.0,upper,uniform
Serhat Durmus,Hislerim,2018,male,1998.0,mixed,mixed
Travis Scott,NC-17,2018,male,1991.0,upper,uniform
Gryffin,Nobody Compares To You,2018,male,1987.0,mixed,mixed
Camila Cabello,Consequences,2018,female,1997.0,mixed,mixed
Paulo Londra,Condenado Para El Millón,2018,male,1998.0,mixed,mixed
Gusttavo Lima,Cem Mil,2018,male,1989.0,mixed,mixed
Ariana Grande,successful,2018,female,1993.0,lower,uniform
Shawn Mendes,Like To Be You,2018,male,1998.0,mixed,mixed
Lil Yachty,66,2018,male,1997.0,mixed,mixed
David Guetta,Your Love,2018,male,1967.0,mixed,mixed
Camila Cabello,Real Friends,2018,female,1997.0,mixed,mixed
Ariana Grande,make up,2018,female,1993.0,lower,uniform
Tory Lanez,TAlk tO Me,2018,female,1992.0,mixed,mixed
Bryant Myers,Tanta Falta,2018,male,1998.0,mixed,mixed
Lost Frequencies,Melody,2018,male,1993.0,mixed,mixed
Ina Wroldsen,Favela,2018,female,1984.0,mixed,mixed
Lartiste,Mafiosa,2018,male,1985.0,mixed,mixed
Kacey Musgraves,Slow Burn,2018,female,1988.0,mixed,mixed
Nicki Minaj,Familia,2018,female,1982.0,mixed,mixed
Lil Wayne,Don't Cry,2018,male,1982.0,mixed,mixed
Morgan Wallen,Talkin' Tennessee,2018,male,1993.0,mixed,mixed
Aimyon,マリーゴールド,2018,female,1995.0,mixed,mixed
j-hope,Daydream,2018,male,1994.0,mixed,mixed
Tom Misch,It Runs Through Me,2018,male,1995.0,mixed,mixed
Lady Gaga,Look What I Found,2018,female,1986.0,mixed,mixed
Trippie Redd,Love Scars 3,2018,male,1999.0,mixed,mixed
Nicky Jam,Live It Up,2018,male,1981.0,mixed,mixed
Pamungkas,I Love You but I'm Letting Go,2018,male,1993.0,mixed,mixed
Clau,Pouca Pausa,2018,female,1996.0,mixed,mixed
Julia Michaels,Jump,2018,female,1993.0,mixed,mixed
Janelle Monáe,Make Me Feel,2018,female,1985.0,mixed,mixed
Drake,Blue Tint,2018,male,1986.0,mixed,mixed
Whethan,High,2018,male,1999.0,mixed,mixed
Pamungkas,Kenangan Manis,2018,male,1993.0,mixed,mixed
Paloma Mami,No Te Enamores,2018,female,1999.0,mixed,mixed
Mac Miller,Jet Fuel,2018,male,1992.0,mixed,mixed
Joji,WANTED U,2018,male,1992.0,upper,uniform
Tory Lanez,FeRRis WhEEL,2018,female,1992.0,mixed,mixed
David Guetta,Let It Be Me,2018,male,1967.0,mixed,mixed
Bradley Cooper,Maybe It's Time,2018,male,1975.0,mixed,mixed
beabadoobee,Tired,2018,female,2000.0,mixed,mixed
Kevin Kaarl,Amor Viejo,2018,male,2000.0,mixed,mixed
Matt Simons,We Can Do Better,2018,male,1987.0,mixed,mixed
Shawn Mendes,Perfectly Wrong,2018,male,1998.0,mixed,mixed
Calum Scott,Dancing On My Own,2018,male,1988.0,mixed,mixed
Ariana Grande,the light is coming,2018,female,1993.0,lower,uniform
Lalo Ebratt,Mocca,2018,male,1993.0,mixed,mixed
Juan Magán,Usted,2018,male,1978.0,mixed,mixed
Jay Rock,WIN,2018,male,1985.0,upper,uniform
Ella Mai,Shot Clock,2018,female,1994.0,mixed,mixed
ROSALÍA,PIENSO EN TU MIRÁ,2018,female,1992.0,upper,uniform
Playboi Carti,Love Hurts,2018,male,1995.0,mixed,mixed
Tungevaag,All For Love,2018,female,1993.0,mixed,mixed
Ariana Grande,better off,2018,female,1993.0,lower,uniform
Wiz Khalifa,Fr Fr,2018,male,1987.0,mixed,mixed
A Boogie Wit da Hoodie,Just Like Me,2018,male,1995.0,mixed,mixed
Alfredo Olivas,El Día De Los Muertos,2018,female,1994.0,mixed,mixed
Pedro Capó,Calma,2018,male,1980.0,mixed,mixed
Jess Glynne,Thursday,2018,female,1989.0,mixed,mixed
Juice WRLD,Long Gone,2018,male,1998.0,mixed,mixed
6LACK,Seasons,2018,male,1992.0,mixed,mixed
Luan Santana,Vingança,2018,male,1991.0,mixed,mixed
Marília Mendonça,Ausência,2018,female,1995.0,mixed,mixed
Metro Boomin,Dreamcatcher,2018,male,1993.0,mixed,mixed
Doja Cat,Go To Town,2018,female,1995.0,mixed,mixed
Jason Derulo,Colors,2018,male,1989.0,mixed,mixed
Cashmere Cat,Miss You,2018,male,1987.0,mixed,mixed
Isak Danielson,Broken,2018,male,1997.0,mixed,mixed
Nipsey Hussle,Double Up,2018,male,1985.0,mixed,mixed
Chris Lake,Turn off the Lights,2018,male,1982.0,mixed,mixed
Tory Lanez,Shooters,2018,female,1992.0,mixed,mixed
Lil Yachty,Get Dripped,2018,male,1997.0,mixed,mixed
Ella Mai,Whatchamacallit,2018,female,1994.0,mixed,mixed
Ray LaMontagne,Such A Simple Thing,2018,female,1973.0,mixed,mixed
Dua Lipa,Want To,2018,female,1995.0,mixed,mixed
Lady Gaga,Is That Alright?,2018,female,1986.0,mixed,mixed
Pamungkas,Monolog,2018,male,1993.0,mixed,mixed
Marília Mendonça,A Culpa É Dele,2018,female,1995.0,mixed,mixed
Shawn Mendes,Señorita,2019,male,1998.0,mixed,mixed
Harry Styles,Watermelon Sugar,2019,male,1994.0,mixed,mixed
Dua Lipa,Don't Start Now,2019,female,1995.0,mixed,mixed
Billie Eilish,bad guy,2019,female,2001.0,lower,uniform
Post Malone,Circles,2019,male,1995.0,mixed,mixed
SAINt JHN,Roses,2019,male,1986.0,mixed,mixed
Roddy Ricch,The Box,2019,male,1998.0,mixed,mixed
Ed Sheeran,I Don't Care,2019,male,1991.0,mixed,mixed
Lewis Capaldi,Before You Go,2019,male,1996.0,mixed,mixed
Billie Eilish,when the party's over,2019,female,2001.0,lower,uniform
Post Malone,Wow.,2019,male,1995.0,mixed,mixed
J Balvin,LA CANCIÓN,2019,male,1985.0,upper,uniform
Harry Styles,Adore You,2019,male,1994.0,mixed,mixed
Taylor Swift,Cruel Summer,2019,female,1989.0,mixed,mixed
Billie Eilish,everything i wanted,2019,female,2001.0,lower,uniform
Travis Scott,HIGHEST IN THE ROOM,2019,male,1991.0,upper,uniform
Lil Nas X,Old Town Road,2019,male,1999.0,mixed,mixed
KAROL G,Tusa,2019,female,1991.0,mixed,mixed
Arizona Zervas,ROXANNE,2019,male,1995.0,upper,uniform
Bad Bunny,Callaita,2019,male,1994.0,mixed,mixed
Ed Sheeran,Beautiful People,2019,male,1991.0,mixed,mixed
Daddy Yankee,Con Calma,2019,male,1977.0,mixed,mixed
Jhayco,No Me Conoce,2019,male,1993.0,mixed,mixed
Sam Smith,Dancing With A Stranger,2019,female,1992.0,mixed,mixed
Lil Tecca,Ransom,2019,male,2002.0,mixed,mixed
Post Malone,Goodbyes,2019,male,1995.0,mixed,mixed
J. Cole,MIDDLE CHILD,2019,male,1985.0,upper,uniform
Masked Wolf,Astronaut In The Ocean,2019,male,1991.0,mixed,mixed
Doja Cat,Say So,2019,female,1995.0,mixed,mixed
Taylor Swift,Lover,2019,female,1989.0,mixed,mixed
Harry Styles,Falling,2019,male,1994.0,mixed,mixed
Chris Brown,Under The Influence,2019,male,1989.0,mixed,mixed
Duncan Laurence,Arcade,2019,male,1994.0,mixed,mixed
Ali Gatie,It's You,2019,male,1997.0,mixed,mixed
Pop Smoke,Dior,2019,male,1999.0,mixed,mixed
Billie Eilish,bury a friend,2019,female,2001.0,lower,uniform
Chris Brown,No Guidance,2019,male,1989.0,mixed,mixed
Shawn Mendes,If I Can't Have You,2019,male,1998.0,mixed,mixed
Lil Nas X,Old Town Road,2019,male,1999.0,mixed,mixed
Doja Cat,Streets,2019,female,1995.0,mixed,mixed
Bad Bunny,Vete,2019,male,1994.0,mixed,mixed
Sam Smith,How Do You Sleep?,2019,female,1992.0,mixed,mixed
Khalid,Talk,2019,male,1998.0,mixed,mixed
Nicky Jam,X,2019,male,1981.0,upper,uniform
Drake,Money In The Grave,2019,male,1986.0,mixed,mixed
Kygo,Higher Love,2019,male,1991.0,mixed,mixed
Juice WRLD,Bandit,2019,male,1998.0,mixed,mixed
Surf Mesa,ily,2019,female,2000.0,lower,uniform
"Tyler, The Creator",EARFQUAKE,2019,male,1991.0,upper,uniform
Harry Styles,Golden,2019,male,1994.0,mixed,mixed
Billie Eilish,i love you,2019,female,2001.0,lower,uniform
Taylor Swift,You Need To Calm Down,2019,female,1989.0,mixed,mixed
Billie Eilish,you should see me in a crown,2019,female,2001.0,lower,uniform
Polo G,Pop Out,2019,male,1999.0,mixed,mixed
Taylor Swift,ME!,2019,female,1989.0,upper,uniform
Gesaffelstein,Lost in the Fire,2019,female,1987.0,mixed,mixed
DaBaby,BOP,2019,male,1991.0,upper,uniform
Billie Eilish,wish you were gay,2019,female,2001.0,lower,uniform
Ariana Grande,boyfriend,2019,female,1993.0,lower,uniform
J Balvin,QUE PRETENDES,2019,male,1985.0,upper,uniform
ROSALÍA,Con Altura,2019,female,1992.0,mixed,mixed
Ed Sheeran,South of the Border,2019,male,1991.0,mixed,mixed
Lewis Capaldi,Hold Me While You Wait,2019,male,1996.0,mixed,mixed
Lil Nas X,Panini,2019,male,1999.0,mixed,mixed
Paulo Londra,Tal Vez,2019,male,1998.0,mixed,mixed
Ellie Goulding,Hate Me,2019,female,1986.0,mixed,mixed
Young Thug,The London,2019,male,1991.0,mixed,mixed
Maluma,11 PM,2019,male,1994.0,upper,uniform
Olivia Rodrigo,All I Want,2019,female,2003.0,mixed,mixed
Lil Tjay,F.N,2019,male,2001.0,upper,uniform
Labrinth,Formula,2019,male,1989.0,mixed,mixed
Julia Michaels,What A Time,2019,female,1993.0,mixed,mixed
Tainy,Adicto,2019,male,1989.0,mixed,mixed
Katy Perry,Never Really Over,2019,female,1984.0,mixed,mixed
Camila Cabello,My Oh My,2019,female,1997.0,mixed,mixed
Harry Styles,Lights Up,2019,male,1994.0,mixed,mixed
Clairo,Sofia,2019,female,1998.0,mixed,mixed
Calvin Harris,Giant,2019,male,1984.0,mixed,mixed
Marshmello,Here With Me,2019,female,1992.0,mixed,mixed
Taylor Swift,The Man,2019,female,1989.0,mixed,mixed
Rauw Alejandro,Fantasias,2019,male,1993.0,mixed,mixed
Eyedress,Jealous,2019,male,1990.0,mixed,mixed
DaBaby,Suge,2019,male,1991.0,mixed,mixed
Martin Garrix,Summer Days,2019,male,1996.0,mixed,mixed
Alan Walker,On My Way,2019,male,1997.0,mixed,mixed
Labrinth,Still Don't Know My Name,2019,male,1989.0,mixed,mixed
Billie Eilish,all the good girls go to hell,2019,female,2001.0,lower,uniform
Sam Fischer,This City,2019,male,1991.0,mixed,mixed
R3HAB,All Around The World,2019,female,1986.0,mixed,mixed
Maluma,HP,2019,male,1994.0,upper,uniform
Lana Del Rey,Doin' Time,2019,female,1985.0,mixed,mixed
Baby Keem,ORANGE SODA,2019,male,2000.0,upper,uniform
Post Malone,Take What You Want,2019,male,1995.0,mixed,mixed
Joji,Sanctuary,2019,male,1992.0,mixed,mixed
Sam Feldt,Post Malone,2019,male,1993.0,mixed,mixed
Arcángel,Sigues Con El,2019,male,1985.0,mixed,mixed
Taylor Swift,Paper Rings,2019,female,1989.0,mixed,mixed
Alan Walker,"Alone, Pt. II",2019,male,1997.0,mixed,mixed
ROSALÍA,"Yo x Ti, Tu x Mi",2019,female,1992.0,mixed,mixed
Ava Max,So Am I,2019,female,1994.0,mixed,mixed
Dayglow,Can I Call You Tonight?,2019,female,1999.0,mixed,mixed
Jeremy Zucker,you were good to me,2019,male,1996.0,lower,uniform
Labrinth,Mount Everest,2019,male,1989.0,mixed,mixed
Sia,Thunderclouds,2019,female,1975.0,mixed,mixed
Kehlani,Nights Like This,2019,female,1995.0,mixed,mixed
Sebastian Yatra,Un Año,2019,male,1994.0,mixed,mixed
Nicky Jam,Te Robaré,2019,male,1981.0,mixed,mixed
Rels B,A Mí,2019,male,1993.0,mixed,mixed
"Tyler, The Creator",NEW MAGIC WAND,2019,male,1991.0,upper,uniform
Rauw Alejandro,El Efecto,2019,male,1993.0,mixed,mixed
Marshmello,One Thing Right,2019,female,1992.0,mixed,mixed
Roddy Ricch,High Fashion,2019,male,1998.0,mixed,mixed
Sasha Alex Sloan,Dancing With Your Ghost,2019,female,1995.0,mixed,mixed
Sia,Genius,2019,female,1975.0,mixed,mixed
Billie Eilish,listen before i go,2019,female,2001.0,lower,uniform
Lizzo,Juice,2019,female,1988.0,mixed,mixed
Post Malone,Hollywood's Bleeding,2019,male,1995.0,mixed,mixed
Cardi B,Please Me,2019,female,1992.0,mixed,mixed
J Balvin,UN PESO,2019,male,1985.0,upper,uniform
Lil Tecca,Love Me,2019,male,2002.0,mixed,mixed
James Arthur,Falling Like The Stars,2019,female,1988.0,mixed,mixed
Labrinth,All For Us,2019,male,1989.0,mixed,mixed
Luke Combs,Beer Never Broke My Heart,2019,male,1990.0,mixed,mixed
Billie Eilish,my strange addiction,2019,female,2001.0,lower,uniform
Doja Cat,Like That,2019,female,1995.0,mixed,mixed
Andy Grammer,Don't Give Up On Me,2019,male,1983.0,mixed,mixed
Lauv,lonely,2019,male,1994.0,lower,uniform
Camila Cabello,Liar,2019,female,1997.0,mixed,mixed
Myke Towers,Si Se Da,2019,male,1994.0,mixed,mixed
Katy Perry,Harleys In Hawaii,2019,female,1984.0,mixed,mixed
Lil Uzi Vert,Sanguine Paradise,2019,female,1995.0,mixed,mixed
Christian Nodal,De Los Besos Que Te Di,2019,male,1999.0,mixed,mixed
Juice WRLD,Let Me Know,2019,male,1998.0,mixed,mixed
Maren Morris,The Bones,2019,female,1990.0,mixed,mixed
Billie Eilish,xanny,2019,female,2001.0,lower,uniform
Post Malone,Saint-Tropez,2019,male,1995.0,mixed,mixed
Post Malone,Enemies,2019,male,1995.0,mixed,mixed
Clairo,Bubble Gum,2019,female,1998.0,mixed,mixed
Ozuna,Baila Baila Baila,2019,male,1992.0,mixed,mixed
James Arthur,Car's Outside,2019,female,1988.0,mixed,mixed
Harry Styles,Fine Line,2019,male,1994.0,mixed,mixed
Rex Orange County,Pluto Projector,2019,female,1998.0,mixed,mixed
DaBaby,VIBEZ,2019,male,1991.0,upper,uniform
Tiësto,Ritual,2019,male,1969.0,mixed,mixed
Morgan Wallen,Cover Me Up,2019,male,1993.0,mixed,mixed
Camila Cabello,Shameless,2019,female,1997.0,mixed,mixed
Lil Mosey,Stuck In A Dream,2019,male,2002.0,mixed,mixed
Frank Ocean,In My Room,2019,male,1987.0,mixed,mixed
Tyga,Ayy Macarena,2019,female,1989.0,mixed,mixed
Lil Baby,Woah,2019,male,1994.0,mixed,mixed
Lil Tecca,Ransom,2019,male,2002.0,mixed,mixed
Lana Del Rey,Cinnamon Girl,2019,female,1985.0,mixed,mixed
Billie Eilish,ilomilo,2019,female,2001.0,lower,uniform
Lil Tecca,Did It Again,2019,male,2002.0,mixed,mixed
Kaash Paige,Love Songs,2019,female,2001.0,mixed,mixed
H.E.R.,Could've Been,2019,female,1997.0,mixed,mixed
Apache 207,Roller,2019,male,1997.0,mixed,mixed
Young Thug,Hot,2019,male,1991.0,mixed,mixed
Lil Skies,I,2019,male,1998.0,upper,uniform
Ed Sheeran,Cross Me,2019,male,1991.0,mixed,mixed
Baby Keem,HONEST,2019,male,2000.0,upper,uniform
Doja Cat,Rules,2019,female,1995.0,mixed,mixed
Pamungkas,To the Bone,2019,male,1993.0,mixed,mixed
Summer Walker,Playing Games,2019,female,1996.0,mixed,mixed
Kanye West,Follow God,2019,female,1977.0,mixed,mixed
"Tyler, The Creator",ARE WE STILL FRIENDS?,2019,male,1991.0,upper,uniform
Gabby Barrett,I Hope,2019,female,2000.0,mixed,mixed
Dermot Kennedy,Power Over Me,2019,male,1991.0,mixed,mixed
Ava Max,Salt,2019,female,1994.0,mixed,mixed
Dean Lewis,Half A Man,2019,male,1987.0,mixed,mixed
Young Thug,Hot,2019,male,1991.0,mixed,mixed
Feid,PORFA,2019,male,1992.0,upper,uniform
Daddy Yankee,Que Tire Pa Lante,2019,male,1977.0,mixed,mixed
YoungBoy Never Broke Again,Make No Sense,2019,male,1999.0,mixed,mixed
"Tyler, The Creator","GONE, GONE / THANK YOU",2019,male,1991.0,upper,uniform
Lil Tjay,Sex Sounds,2019,male,2001.0,mixed,mixed
Hozier,Almost,2019,female,1990.0,mixed,mixed
Billie Eilish,bad guy,2019,female,2001.0,lower,uniform
Mac DeMarco,Heart To Heart,2019,male,1990.0,mixed,mixed
Normani,Motivation,2019,female,1996.0,mixed,mixed
Junior H,Ella,2019,male,2000.0,mixed,mixed
Charlie Puth,Cheating on You,2019,male,1991.0,mixed,mixed
Joyner Lucas,Isis,2019,male,1988.0,mixed,mixed
Saweetie,My Type,2019,female,1993.0,mixed,mixed
iann dior,emotions,2019,male,1999.0,lower,uniform
Sean Paul,Contra La Pared,2019,male,1973.0,mixed,mixed
Zach Bryan,Heading South,2019,male,1996.0,mixed,mixed
KEVIN ROLDAN,HASTA ABAJO,2019,male,1994.0,upper,uniform
Aya Nakamura,Djadja,2019,female,1995.0,mixed,mixed
Ariana Grande,Don’t Call Me Angel,2019,female,1993.0,mixed,mixed
Doja Cat,Juicy,2019,female,1995.0,mixed,mixed
Stormzy,Vossi Bop,2019,male,1993.0,mixed,mixed
benny blanco,Graduation,2019,male,1988.0,mixed,mixed
Kevin Kaarl,Vámonos a Marte,2019,male,2000.0,mixed,mixed
Blake Shelton,God's Country,2019,male,1976.0,mixed,mixed
DaBaby,TOES,2019,male,1991.0,upper,uniform
benny blanco,I Can’t Get Enough,2019,male,1988.0,mixed,mixed
Miley Cyrus,Slide Away,2019,female,1992.0,mixed,mixed
Natanael Cano,Amor Tumbado,2019,male,2001.0,mixed,mixed
Giveon,Like I Want You,2019,male,1995.0,mixed,mixed
Blanco Brown,The Git Up,2019,female,1985.0,mixed,mixed
Bakermat,Baianá,2019,male,1991.0,mixed,mixed
Stormzy,Own It,2019,male,1993.0,mixed,mixed
Polo G,Through Da Storm,2019,male,1999.0,mixed,mixed
Taylor Swift,Afterglow,2019,female,1989.0,mixed,mixed
Bruno Major,Nothing,2019,male,1988.0,mixed,mixed
Taylor Swift,The Archer,2019,female,1989.0,mixed,mixed
Alvaro Soler,La Cintura,2019,male,1991.0,mixed,mixed
Danna Paola,Mala Fama,2019,female,1995.0,mixed,mixed
Post Malone,Die For Me,2019,male,1995.0,mixed,mixed
Eladio Carrion,Kemba Walker,2019,male,1994.0,mixed,mixed
Harry Styles,Cherry,2019,male,1994.0,mixed,mixed
Lil Uzi Vert,Futsal Shuffle 2020,2019,female,1995.0,mixed,mixed
Nicky Jam,Whine Up,2019,male,1981.0,mixed,mixed
Harry Styles,She,2019,male,1994.0,mixed,mixed
Kevin Kaarl,San Lucas,2019,male,2000.0,mixed,mixed
Rauw Alejandro,El Efecto,2019,male,1993.0,mixed,mixed
Luke Combs,Better Together,2019,male,1990.0,mixed,mixed
Dermot Kennedy,Outnumbered,2019,male,1991.0,mixed,mixed
YUNGBLUD,parents,2019,male,1997.0,lower,uniform
Ellie Goulding,Sixteen,2019,female,1986.0,mixed,mixed
Trippie Redd,The Grinch,2019,male,1999.0,mixed,mixed
NATTI NATASHA,La Mejor Versión de Mi,2019,female,1986.0,mixed,mixed
iann dior,gone girl,2019,male,1999.0,lower,uniform
Kevin Kaarl,Colapso,2019,male,2000.0,mixed,mixed
Myke Towers,Si Se Da,2019,male,1994.0,mixed,mixed
Taylor Swift,I Forgot That You Existed,2019,female,1989.0,mixed,mixed
Doja Cat,Tia Tamera,2019,female,1995.0,mixed,mixed
Taylor Swift,Daylight,2019,female,1989.0,mixed,mixed
Taylor Swift,Miss Americana & The Heartbreak Prince,2019,female,1989.0,mixed,mixed
Labrinth,Forever,2019,male,1989.0,mixed,mixed
J Balvin,Blanco,2019,male,1985.0,mixed,mixed
Drake,Trust Issues,2019,male,1986.0,mixed,mixed
Jax Jones,All Day And Night,2019,male,1987.0,mixed,mixed
Rod Wave,Heart On Ice,2019,male,1998.0,mixed,mixed
Lil Nas X,Rodeo,2019,male,1999.0,mixed,mixed
Myke Towers,La Playa,2019,male,1994.0,mixed,mixed
Miley Cyrus,Mother's Daughter,2019,female,1992.0,mixed,mixed
Arijit Singh,Tujhe Kitna Chahne Lage,2019,male,1987.0,mixed,mixed
Jonas Blue,What I Like About You,2019,male,1989.0,mixed,mixed
Justin Wellington,Iko Iko,2019,male,1978.0,mixed,mixed
Jorja Smith,Be Honest,2019,female,1997.0,mixed,mixed
Taylor Swift,All Of The Girls You Loved Before,2019,female,1989.0,mixed,mixed
Lewis Capaldi,Forever,2019,male,1996.0,mixed,mixed
Billie Eilish,8,2019,female,2001.0,mixed,mixed
Arcángel,Infeliz,2019,male,1985.0,mixed,mixed
Sebastian Yatra,Cristina,2019,male,1994.0,mixed,mixed
Kygo,Carry On,2019,male,1991.0,mixed,mixed
Daddy Yankee,Si Supieras,2019,male,1977.0,mixed,mixed
Tory Lanez,The Take,2019,female,1992.0,mixed,mixed
Taylor Swift,London Boy,2019,female,1989.0,mixed,mixed
Harry Styles,"Sunflower, Vol. 6",2019,male,1994.0,mixed,mixed
Marshmello,Project Dreams,2019,female,1992.0,mixed,mixed
Paulo Londra,Por Eso Vine,2019,male,1998.0,mixed,mixed
girl in red,bad idea!,2019,female,1999.0,lower,uniform
Taylor Swift,Cornelia Street,2019,female,1989.0,mixed,mixed
Tommee Profitt,In The End,2019,male,1984.0,mixed,mixed
Sia,Audio,2019,female,1975.0,mixed,mixed
Post Malone,On The Road,2019,male,1995.0,mixed,mixed
Manuel Turizo,Esclavo de Tus Besos,2019,male,2000.0,mixed,mixed
KAROL G,Ocean,2019,female,1991.0,mixed,mixed
Tyler Childers,All Your'n,2019,male,1991.0,mixed,mixed
Lana Del Rey,Happiness is a butterfly,2019,female,1985.0,mixed,mixed
XXXTENTACION,bad vibes forever,2019,male,1998.0,lower,uniform
Bea Miller,feel something,2019,female,1999.0,lower,uniform
Junior H,Disfruto Lo Malo,2019,male,2000.0,mixed,mixed
Young Thug,Bad Bad Bad,2019,male,1991.0,mixed,mixed
Ed Sheeran,Best Part of Me,2019,male,1991.0,mixed,mixed
Megan Thee Stallion,Hot Girl Summer,2019,female,1995.0,mixed,mixed
mxmtoon,prom dress,2019,female,2000.0,lower,uniform
"Tyler, The Creator",I THINK,2019,male,1991.0,upper,uniform
Luh Kel,Wrong,2019,male,2002.0,mixed,mixed
Morgan Wallen,This Bar,2019,male,1993.0,mixed,mixed
Taylor Swift,Lover,2019,female,1989.0,mixed,mixed
Polo G,Chosen 1,2019,male,1999.0,mixed,mixed
Sebastian Yatra,Runaway,2019,male,1994.0,mixed,mixed
Lana Del Rey,Norman fucking Rockwell,2019,female,1985.0,mixed,mixed
Lil Tjay,Leaked,2019,male,2001.0,mixed,mixed
Greeicy,Destino,2019,female,1992.0,mixed,mixed
Rich The Kid,Splashin,2019,male,1992.0,mixed,mixed
Cavetown,Juliet,2019,male,1998.0,mixed,mixed
Marília Mendonça,Supera,2019,female,1995.0,mixed,mixed
Megan Thee Stallion,Cash Shit,2019,female,1995.0,mixed,mixed
Burna Boy,On the Low,2019,male,1991.0,mixed,mixed
Taylor Swift,Death By A Thousand Cuts,2019,female,1989.0,mixed,mixed
Ed Sheeran,Antisocial,2019,male,1991.0,mixed,mixed
Zedd,Good Thing,2019,male,1989.0,mixed,mixed
Clairo,Bags,2019,female,1998.0,mixed,mixed
Pop Smoke,Welcome To The Party,2019,male,1999.0,mixed,mixed
SoFaygo,Knock Knock,2019,male,2001.0,mixed,mixed
Marília Mendonça,Bebi Liguei,2019,female,1995.0,mixed,mixed
Dayglow,Hot Rod,2019,female,1999.0,mixed,mixed
Khalid,Up All Night,2019,male,1998.0,mixed,mixed
Harry Styles,To Be So Lonely,2019,male,1994.0,mixed,mixed
PARTYNEXTDOOR,LOYAL,2019,male,1993.0,upper,uniform
Taylor Swift,I Think He Knows,2019,female,1989.0,mixed,mixed
Lil Nas X,Panini,2019,male,1999.0,mixed,mixed
Polo G,Heartless,2019,male,1999.0,mixed,mixed
Luke Bryan,Knockin' Boots,2019,female,1976.0,mixed,mixed
21 Savage,Immortal,2019,male,1992.0,mixed,mixed
Dominic Fike,Phone Numbers,2019,male,1995.0,mixed,mixed
Thomas Rhett,Look What God Gave Her,2019,female,1990.0,mixed,mixed
Zedd,365,2019,male,1989.0,mixed,mixed
Manuel Turizo,Te Quemaste,2019,male,2000.0,mixed,mixed
Tom Petty,Runnin' Down A Dream,2019,male,1950.0,mixed,mixed
Luke Combs,Even Though I'm Leaving,2019,male,1990.0,mixed,mixed
Doja Cat,Cyber Sex,2019,female,1995.0,mixed,mixed
Marília Mendonça,Ciumeira,2019,female,1995.0,mixed,mixed
Ninho,La vie qu'on mène,2019,male,1996.0,mixed,mixed
Khalid,Outta My Head,2019,male,1998.0,mixed,mixed
Billie Eilish,goodbye,2019,female,2001.0,lower,uniform
Maluma,No Se Me Quita,2019,male,1994.0,mixed,mixed
Freya Ridings,Castles,2019,female,1994.0,mixed,mixed
Ashnikko,STUPID,2019,female,1996.0,upper,uniform
Mark Ronson,Find U Again,2019,female,1975.0,mixed,mixed
Summer Walker,Come Thru,2019,female,1996.0,mixed,mixed
K-391,Play,2019,male,1994.0,mixed,mixed
Danna Paola,Oye Pablo,2019,female,1995.0,mixed,mixed
Melanie Martinez,Teacher's Pet,2019,female,1995.0,mixed,mixed
Post Malone,A Thousand Bad Times,2019,male,1995.0,mixed,mixed
Trippie Redd,Who Needs Love,2019,male,1999.0,mixed,mixed
Dermot Kennedy,Giants,2019,male,1991.0,mixed,mixed
Mike Bahía,Detente,2019,male,1987.0,mixed,mixed
Ed Sheeran,Remember The Name,2019,male,1991.0,mixed,mixed
Lykke Li,sex money feelings die,2019,female,1986.0,lower,uniform
Bebe Rexha,Last Hurrah,2019,female,1989.0,mixed,mixed
Khalid,My Bad,2019,male,1998.0,mixed,mixed
Lizzo,Boys,2019,female,1988.0,mixed,mixed
Bryce Vine,La La Land,2019,male,1988.0,mixed,mixed
